customer_id,age,gender,region,plan_type,tenure_months,data_used_gb,call_minutes,calls_made,sms_count,revenue_inr,complaints_6m,network_issues,customer_service_calls,payment_delay,roaming_usage,international_calls,device_age_months,satisfaction_score,contract_type,auto_payment,churn
3451,21,Female,Chennai,Prepaid,33,22.18,172,20,53,818.63,2,5,5,5,0,17,29,7,Annual,0,0
3452,38,Male,Delhi,Prepaid,31,97.23,983,59,401,744.26,7,4,5,0,53,37,7,10,Monthly,1,0
3453,30,Male,Kolkata,Prepaid,21,15.14,708,99,256,378.64,2,5,8,1,15,41,47,9,Annual,0,1
3454,39,Male,Bangalore,Prepaid,36,11.01,48,83,244,152.64,7,1,4,0,45,5,26,4,Monthly,1,1
3455,36,Female,Kolkata,Postpaid,65,12.11,706,81,148,537.64,6,2,8,0,12,27,6,10,Annual,1,1
3456,51,Male,Delhi,Postpaid,4,57.74,92,44,283,348.57,5,1,4,1,63,27,32,1,Annual,0,0
3457,31,Female,Bangalore,Postpaid,68,78.32,716,25,367,458.0,1,1,3,5,77,24,36,7,Annual,1,0
3458,21,Male,Kolkata,Prepaid,4,37.3,555,70,15,346.57,5,2,1,0,86,4,54,10,Two-Year,1,0
3459,65,Male,Kolkata,Prepaid,9,97.81,122,140,175,257.74,4,5,1,2,54,14,23,6,Two-Year,0,0
3460,69,Female,Bangalore,Prepaid,30,44.01,434,14,27,448.29,2,1,0,3,62,46,52,1,Annual,0,0
3461,63,Female,Delhi,Postpaid,45,15.89,927,136,405,968.4,0,0,9,3,17,43,11,9,Annual,0,0
3462,44,Female,Kolkata,Prepaid,4,47.13,239,47,466,339.61,6,5,2,0,60,8,56,10,Monthly,1,0
3463,46,Female,Chennai,Prepaid,69,68.22,292,109,367,402.37,1,4,0,5,91,44,21,8,Two-Year,0,1
3464,64,Female,Bangalore,Postpaid,23,83.39,926,67,128,396.32,0,2,5,1,19,47,19,10,Annual,1,0
3465,45,Male,Mumbai,Postpaid,16,46.42,946,86,222,532.26,0,2,6,4,64,1,34,4,Two-Year,0,1
3466,52,Male,Mumbai,Prepaid,22,59.77,296,55,371,859.15,7,5,8,5,63,48,49,5,Monthly,0,0
3467,25,Female,Delhi,Prepaid,72,27.47,164,60,243,461.91,6,0,6,0,75,8,47,8,Annual,0,1
3468,33,Male,Chennai,Prepaid,48,64.95,174,38,425,825.53,3,0,3,0,90,25,52,2,Two-Year,1,0
3469,59,Male,Kolkata,Prepaid,62,98.61,971,63,353,203.51,0,0,3,4,63,22,50,6,Monthly,1,0
3470,53,Male,Mumbai,Postpaid,60,5.86,191,134,237,905.42,0,0,7,3,12,27,44,10,Annual,1,0
3471,47,Female,Delhi,Prepaid,5,88.77,248,134,231,266.77,5,3,3,5,67,5,35,2,Two-Year,0,0
3472,35,Male,Chennai,Prepaid,7,56.67,658,142,325,135.28,3,2,0,3,88,3,49,8,Monthly,1,0
3473,19,Male,Chennai,Postpaid,51,25.96,348,147,91,242.52,3,1,8,4,69,29,31,5,Monthly,1,0
3474,66,Male,Delhi,Prepaid,65,95.53,947,122,2,271.67,3,2,2,1,56,46,46,10,Two-Year,0,0
3475,30,Female,Delhi,Prepaid,9,48.85,521,132,478,557.65,6,2,0,0,44,17,29,3,Annual,1,0
3476,21,Male,Kolkata,Postpaid,45,33.84,941,21,463,504.94,4,2,8,2,85,29,6,2,Two-Year,0,0
3477,43,Male,Delhi,Postpaid,47,18.97,275,86,80,744.29,3,0,9,3,37,26,36,4,Monthly,0,0
3478,42,Female,Kolkata,Prepaid,67,25.2,196,18,43,145.86,5,0,9,3,53,43,53,8,Monthly,1,1
3479,47,Female,Kolkata,Postpaid,24,83.45,49,85,154,547.94,4,3,4,5,35,30,31,1,Annual,0,0
3480,28,Male,Bangalore,Postpaid,10,61.83,831,127,434,399.22,1,5,8,3,66,43,32,10,Two-Year,1,1
3481,24,Male,Chennai,Prepaid,48,91.41,502,20,23,667.64,4,2,2,1,78,48,40,3,Annual,0,0
3482,48,Female,Chennai,Postpaid,35,23.96,688,36,403,139.33,1,4,5,4,10,38,59,1,Annual,1,0
3483,61,Female,Chennai,Prepaid,54,12.99,400,27,415,131.44,3,5,6,1,97,29,20,2,Monthly,1,0
3484,27,Female,Bangalore,Prepaid,71,1.6,269,106,98,484.53,3,3,4,3,26,36,22,10,Two-Year,1,1
3485,56,Female,Kolkata,Prepaid,16,51.28,664,102,396,830.21,1,0,7,5,86,11,3,7,Two-Year,0,0
3486,30,Female,Kolkata,Prepaid,53,99.83,725,148,367,703.98,2,2,9,0,16,16,8,1,Monthly,1,1
3487,48,Female,Delhi,Postpaid,40,69.8,185,108,170,115.04,5,0,5,3,86,33,45,9,Monthly,0,0
3488,24,Female,Bangalore,Prepaid,20,31.53,783,130,147,260.62,4,5,5,0,97,27,19,8,Two-Year,1,0
3489,66,Male,Delhi,Prepaid,69,87.81,773,72,122,304.06,5,1,6,5,84,3,31,1,Annual,1,0
3490,59,Female,Bangalore,Prepaid,45,78.39,338,68,111,480.75,5,0,7,0,32,33,32,10,Annual,0,1
3491,59,Female,Delhi,Prepaid,6,2.53,940,75,499,628.04,0,0,1,3,4,45,15,1,Two-Year,1,0
3492,53,Male,Mumbai,Postpaid,69,81.87,209,22,129,294.81,3,3,6,3,80,13,55,2,Annual,1,0
3493,37,Female,Chennai,Postpaid,49,30.75,720,117,67,444.26,4,1,8,0,61,12,39,2,Annual,0,0
3494,21,Female,Chennai,Postpaid,39,15.82,205,129,346,625.55,5,5,0,1,64,48,31,6,Monthly,1,0
3495,24,Male,Kolkata,Prepaid,2,23.41,835,131,315,445.09,4,4,0,1,70,48,3,1,Annual,1,0
3496,18,Female,Mumbai,Postpaid,39,47.39,598,65,216,228.85,5,4,6,5,66,49,51,4,Monthly,0,0
3497,61,Male,Chennai,Postpaid,21,43.06,540,79,387,542.5,3,4,4,1,89,2,58,7,Annual,1,0
3498,62,Male,Kolkata,Prepaid,40,29.6,71,111,379,391.59,5,2,0,2,79,20,32,9,Two-Year,1,0
3499,59,Male,Mumbai,Postpaid,54,18.05,336,143,95,877.77,1,4,0,0,79,15,10,10,Monthly,0,0
3500,64,Male,Chennai,Prepaid,12,76.46,915,85,144,798.06,3,2,1,2,43,37,28,3,Two-Year,0,0
3501,30,Female,Delhi,Postpaid,37,99.02,290,110,384,271.25,4,5,9,2,13,25,27,4,Monthly,1,0
3502,39,Male,Bangalore,Postpaid,38,78.0,949,32,32,237.37,6,5,8,0,89,5,48,5,Annual,0,0
3503,38,Male,Mumbai,Postpaid,15,30.3,771,12,285,412.91,2,0,2,2,90,17,46,5,Two-Year,1,0
3504,39,Female,Kolkata,Postpaid,7,25.24,236,95,4,470.96,5,4,8,5,56,40,40,2,Monthly,0,0
3505,45,Male,Mumbai,Prepaid,50,22.55,648,125,117,938.82,1,3,5,5,47,49,43,5,Two-Year,1,0
3506,26,Male,Kolkata,Prepaid,65,14.53,67,70,139,371.46,3,5,9,0,16,5,31,10,Two-Year,0,0
3507,43,Male,Mumbai,Postpaid,67,55.58,930,99,229,880.83,0,1,5,4,43,40,51,1,Annual,1,0
3508,26,Male,Kolkata,Prepaid,44,60.93,486,68,159,554.78,6,1,6,4,3,49,34,7,Monthly,1,0
3509,32,Female,Chennai,Postpaid,31,70.84,385,69,293,897.06,6,5,9,0,80,24,5,5,Annual,1,0
3510,27,Male,Delhi,Postpaid,43,68.34,725,129,248,731.76,3,0,7,0,96,47,11,6,Two-Year,0,1
3511,41,Female,Chennai,Postpaid,48,29.94,252,18,272,737.55,7,1,2,0,29,23,7,9,Monthly,0,0
3512,59,Female,Delhi,Postpaid,61,33.7,376,29,185,566.92,6,1,7,1,84,29,8,3,Two-Year,1,0
3513,25,Male,Chennai,Postpaid,10,68.47,945,104,364,856.27,4,0,5,0,80,22,17,1,Two-Year,0,0
3514,41,Male,Chennai,Postpaid,29,35.6,853,109,39,328.98,4,0,5,5,74,44,44,8,Monthly,0,0
3515,33,Male,Mumbai,Prepaid,48,22.05,509,135,223,916.62,0,0,2,5,54,42,50,2,Two-Year,0,0
3516,66,Male,Bangalore,Prepaid,62,38.06,847,137,151,673.1,1,3,5,3,29,7,39,2,Monthly,0,1
3517,43,Female,Kolkata,Postpaid,13,27.94,261,69,139,494.84,4,0,7,4,17,48,41,10,Monthly,0,0
3518,44,Female,Kolkata,Prepaid,44,9.74,915,23,366,983.97,1,0,6,4,83,8,51,4,Monthly,0,0
3519,54,Female,Kolkata,Postpaid,47,83.18,331,110,127,875.81,1,0,9,0,97,5,14,5,Two-Year,1,0
3520,21,Male,Delhi,Prepaid,64,85.46,385,58,350,794.82,3,5,9,4,91,32,24,1,Annual,1,1
3521,67,Female,Kolkata,Prepaid,53,22.76,418,142,146,346.51,1,4,6,0,72,32,30,3,Two-Year,0,0
3522,41,Male,Kolkata,Prepaid,44,7.41,720,148,284,976.37,5,5,2,0,43,44,58,8,Two-Year,0,0
3523,36,Male,Mumbai,Postpaid,28,74.14,497,108,468,768.69,7,4,9,4,61,6,51,6,Monthly,0,0
3524,53,Male,Chennai,Prepaid,2,21.94,352,19,217,644.7,4,3,2,4,30,41,52,3,Annual,1,0
3525,56,Male,Kolkata,Postpaid,57,39.95,249,52,435,929.62,4,3,4,3,15,17,50,7,Monthly,1,0
3526,27,Male,Bangalore,Postpaid,57,7.35,148,143,219,245.96,2,1,4,2,94,5,57,6,Two-Year,0,0
3527,42,Female,Kolkata,Postpaid,34,23.4,131,38,144,225.11,6,5,8,3,92,44,15,5,Annual,1,1
3528,35,Female,Delhi,Prepaid,58,79.5,429,103,328,607.34,1,4,8,3,76,36,53,8,Monthly,1,0
3529,36,Male,Delhi,Prepaid,52,80.64,570,23,276,151.04,2,3,9,4,22,20,53,8,Two-Year,1,1
3530,53,Female,Delhi,Prepaid,29,21.5,313,74,241,697.59,3,3,4,5,13,25,4,3,Two-Year,1,0
3531,27,Male,Kolkata,Postpaid,35,34.26,124,119,59,316.67,2,5,4,3,1,14,13,8,Annual,1,0
3532,50,Male,Mumbai,Postpaid,48,14.29,352,100,97,207.12,6,1,5,5,11,43,5,10,Two-Year,1,0
3533,67,Male,Bangalore,Prepaid,33,8.34,260,79,330,468.55,1,0,7,4,57,29,31,9,Two-Year,0,0
3534,22,Female,Kolkata,Postpaid,9,99.22,16,40,374,519.35,7,2,5,1,91,10,12,10,Two-Year,1,0
3535,64,Male,Mumbai,Prepaid,48,65.9,740,67,403,253.44,6,1,5,0,95,7,30,3,Two-Year,0,0
3536,66,Male,Mumbai,Prepaid,67,54.67,598,97,368,137.38,4,2,8,2,55,4,49,8,Annual,0,1
3537,52,Female,Kolkata,Prepaid,36,76.78,188,9,180,472.65,7,1,0,5,23,7,10,8,Two-Year,1,0
3538,61,Female,Kolkata,Prepaid,71,84.17,154,29,113,783.57,3,1,3,1,36,4,30,7,Two-Year,1,0
3539,51,Female,Mumbai,Postpaid,44,80.86,425,102,494,886.78,1,0,9,5,28,9,26,8,Two-Year,0,0
3540,50,Male,Mumbai,Prepaid,60,2.64,675,16,102,187.79,7,3,9,0,41,14,44,1,Annual,1,0
3541,38,Male,Mumbai,Prepaid,63,19.49,130,141,335,572.21,7,4,1,0,17,37,6,3,Annual,0,0
3542,34,Female,Kolkata,Prepaid,5,65.84,133,88,318,337.06,7,1,8,2,2,49,27,6,Monthly,0,0
3543,39,Male,Mumbai,Prepaid,40,38.2,159,33,56,437.17,7,0,2,3,76,2,20,7,Annual,1,1
3544,65,Female,Delhi,Prepaid,19,98.27,406,113,284,940.1,7,2,9,0,12,40,28,7,Two-Year,1,0
3545,54,Female,Kolkata,Prepaid,47,66.88,390,31,128,416.87,7,5,1,2,28,9,20,6,Annual,1,1
3546,32,Male,Delhi,Prepaid,65,95.7,789,59,379,428.81,3,5,7,5,65,6,12,4,Annual,0,0
3547,52,Male,Chennai,Postpaid,67,20.94,848,137,465,288.46,0,3,3,5,58,23,45,5,Annual,0,0
3548,45,Female,Kolkata,Postpaid,18,86.53,10,56,314,964.02,7,5,1,5,91,25,21,9,Two-Year,1,0
3549,24,Female,Chennai,Postpaid,50,32.81,682,17,447,510.84,1,1,3,5,47,33,30,1,Monthly,1,0
3550,49,Female,Mumbai,Postpaid,30,98.97,253,46,85,613.35,0,2,6,5,3,7,49,2,Monthly,1,0
3551,28,Female,Mumbai,Prepaid,66,16.61,896,147,199,507.85,7,1,6,4,50,38,52,5,Monthly,1,0
3552,27,Male,Bangalore,Postpaid,5,52.12,407,83,70,327.63,2,5,0,0,4,4,10,5,Monthly,0,1
3553,26,Female,Mumbai,Postpaid,42,79.49,260,22,344,829.37,1,4,0,0,38,35,51,7,Annual,1,0
3554,31,Female,Chennai,Postpaid,5,43.83,888,54,477,125.62,0,5,2,3,40,42,5,8,Monthly,0,0
3555,30,Female,Mumbai,Prepaid,50,47.34,585,6,97,721.22,5,4,1,3,4,25,58,10,Annual,1,0
3556,42,Male,Kolkata,Postpaid,58,98.65,308,91,299,634.85,4,5,2,4,7,9,37,6,Annual,0,0
3557,19,Male,Mumbai,Postpaid,8,43.11,769,111,175,229.85,2,3,3,0,97,32,8,6,Monthly,0,1
3558,52,Female,Bangalore,Prepaid,31,60.8,963,145,232,249.31,1,2,6,3,55,35,30,5,Two-Year,0,0
3559,24,Male,Mumbai,Postpaid,12,6.4,306,51,371,693.3,1,4,1,2,24,30,17,5,Monthly,1,0
3560,38,Male,Chennai,Prepaid,21,84.38,986,93,74,380.92,4,0,6,5,90,37,3,8,Monthly,1,0
3561,35,Male,Chennai,Postpaid,62,65.17,973,16,142,339.16,4,3,4,5,51,49,21,5,Annual,1,0
3562,20,Female,Mumbai,Prepaid,33,41.0,509,17,418,153.24,6,1,7,0,51,24,16,6,Annual,0,0
3563,59,Female,Chennai,Postpaid,26,2.6,124,141,22,789.83,7,5,7,5,6,44,32,3,Monthly,1,0
3564,56,Male,Chennai,Postpaid,40,59.58,816,63,180,894.4,0,2,4,5,60,12,27,5,Monthly,1,0
3565,58,Female,Bangalore,Postpaid,65,2.25,10,47,44,837.86,0,2,9,2,99,0,51,9,Two-Year,1,0
3566,66,Female,Kolkata,Prepaid,59,1.12,562,78,468,519.43,0,5,7,1,95,35,6,3,Two-Year,0,1
3567,28,Male,Bangalore,Postpaid,15,61.99,694,27,91,580.56,6,0,8,4,84,35,42,8,Two-Year,1,0
3568,56,Male,Delhi,Prepaid,1,19.71,609,83,268,318.05,7,4,6,3,46,49,16,7,Annual,0,0
3569,41,Female,Bangalore,Prepaid,11,20.0,491,27,33,255.57,3,5,5,1,81,23,45,4,Two-Year,0,0
3570,63,Male,Mumbai,Prepaid,55,65.67,619,105,165,840.7,2,2,6,3,65,26,3,5,Annual,1,0
3571,36,Female,Kolkata,Prepaid,2,6.32,609,148,69,818.51,7,0,6,1,58,17,54,8,Annual,1,0
3572,21,Female,Mumbai,Postpaid,65,32.03,772,113,363,799.62,1,0,2,5,4,49,40,10,Monthly,0,0
3573,43,Male,Delhi,Postpaid,44,15.79,519,115,195,517.02,2,1,5,3,43,46,20,7,Two-Year,1,0
3574,55,Female,Kolkata,Postpaid,16,58.44,344,21,132,878.06,4,0,5,4,41,49,40,10,Monthly,0,0
3575,59,Female,Chennai,Prepaid,22,66.51,474,90,246,933.61,7,3,8,0,60,14,7,10,Monthly,0,0
3576,49,Male,Bangalore,Postpaid,18,72.39,150,43,381,395.51,5,2,0,2,62,16,59,2,Annual,0,0
3577,56,Male,Mumbai,Prepaid,47,26.27,592,45,167,302.23,2,3,6,1,49,28,11,8,Two-Year,1,0
3578,62,Male,Delhi,Prepaid,30,9.84,146,52,453,517.84,2,0,0,2,37,4,29,8,Monthly,0,0
3579,63,Female,Chennai,Prepaid,10,8.79,968,81,276,261.39,0,0,9,2,91,10,52,9,Annual,0,0
3580,53,Male,Bangalore,Postpaid,58,43.19,620,5,155,895.6,4,3,3,3,94,15,3,2,Monthly,1,1
3581,57,Male,Chennai,Postpaid,62,94.64,672,121,386,404.19,2,1,6,0,53,33,21,4,Two-Year,0,0
3582,54,Male,Bangalore,Prepaid,6,22.56,959,23,22,618.55,1,0,5,3,43,16,53,2,Annual,0,1
3583,50,Male,Kolkata,Postpaid,67,26.42,696,63,199,635.25,0,3,5,2,23,32,32,4,Two-Year,1,0
3584,53,Female,Chennai,Postpaid,41,10.99,176,111,274,563.49,6,3,4,5,62,49,30,3,Monthly,0,0
3585,20,Female,Chennai,Prepaid,43,60.95,352,142,458,240.87,2,2,6,4,96,48,39,7,Annual,1,0
3586,26,Male,Chennai,Prepaid,18,68.31,419,32,49,991.9,4,1,8,0,38,30,11,5,Monthly,1,0
3587,25,Female,Kolkata,Postpaid,58,64.65,778,38,457,255.34,7,4,5,0,11,17,17,7,Monthly,0,0
3588,50,Male,Delhi,Prepaid,60,86.25,919,43,185,776.36,5,3,9,5,62,24,25,2,Two-Year,1,1
3589,23,Male,Bangalore,Prepaid,27,49.16,745,130,475,812.23,7,2,6,2,8,4,50,4,Annual,0,0
3590,58,Female,Chennai,Postpaid,68,14.31,889,87,19,230.65,7,4,8,3,78,29,25,6,Monthly,1,0
3591,56,Female,Kolkata,Postpaid,22,29.65,851,110,491,939.85,1,2,6,5,86,44,9,5,Two-Year,0,0
3592,21,Male,Delhi,Prepaid,24,66.58,74,114,115,538.98,5,2,5,4,21,22,45,2,Two-Year,1,0
3593,30,Male,Bangalore,Postpaid,40,61.7,590,125,91,665.99,4,5,2,1,35,37,29,7,Annual,0,0
3594,66,Female,Kolkata,Prepaid,66,53.57,76,111,348,677.97,4,1,0,3,73,44,15,2,Monthly,0,1
3595,19,Male,Bangalore,Prepaid,40,68.61,442,135,455,554.46,4,0,9,0,27,17,19,9,Annual,1,1
3596,22,Female,Chennai,Postpaid,6,64.1,59,27,338,227.82,5,1,8,5,55,31,15,7,Annual,0,0
3597,61,Male,Delhi,Prepaid,18,88.25,323,149,52,776.58,3,4,6,3,98,29,39,3,Monthly,0,0
3598,44,Male,Kolkata,Prepaid,30,59.02,318,75,495,623.61,1,5,2,1,28,28,35,6,Annual,1,0
3599,49,Female,Delhi,Prepaid,21,78.08,612,111,122,206.81,4,1,9,4,4,35,56,5,Annual,1,0
3600,38,Female,Chennai,Postpaid,62,25.62,124,50,340,730.29,3,0,8,5,3,8,40,9,Annual,1,0
3601,25,Female,Delhi,Postpaid,10,68.14,895,74,337,732.49,0,1,2,4,50,22,13,3,Two-Year,0,0
3602,55,Female,Delhi,Postpaid,13,90.32,578,35,264,593.64,3,1,2,1,14,2,16,2,Monthly,0,1
3603,25,Female,Mumbai,Prepaid,9,39.19,351,97,3,181.49,0,1,6,1,93,21,3,2,Annual,0,0
3604,67,Female,Delhi,Prepaid,68,78.13,539,141,168,417.38,5,3,1,2,59,39,53,4,Two-Year,1,0
3605,20,Female,Bangalore,Postpaid,39,72.75,793,122,280,145.83,6,3,9,0,25,44,31,1,Two-Year,0,1
3606,61,Male,Kolkata,Postpaid,24,6.89,651,85,289,529.84,6,1,6,2,22,30,55,9,Annual,0,0
3607,20,Male,Mumbai,Postpaid,34,58.57,504,64,72,915.8,3,0,6,3,28,21,1,3,Monthly,0,0
3608,39,Male,Kolkata,Prepaid,61,13.89,278,80,136,102.03,5,0,0,1,85,10,35,5,Two-Year,1,0
3609,23,Female,Kolkata,Postpaid,41,96.76,950,67,337,339.97,4,0,9,2,98,41,16,2,Annual,1,0
3610,19,Female,Chennai,Prepaid,5,81.33,89,104,255,819.87,3,0,1,0,56,42,1,8,Monthly,0,0
3611,40,Female,Chennai,Postpaid,50,11.86,465,52,458,108.87,3,5,4,0,61,2,50,3,Monthly,1,1
3612,61,Male,Mumbai,Prepaid,4,13.05,308,78,140,109.16,4,5,3,1,58,13,14,5,Annual,1,0
3613,19,Female,Chennai,Prepaid,51,59.85,977,62,485,649.74,0,2,2,5,47,45,7,7,Two-Year,0,0
3614,55,Female,Chennai,Postpaid,52,35.14,831,34,392,810.28,4,1,9,2,81,18,23,2,Monthly,1,0
3615,34,Male,Chennai,Prepaid,39,4.46,211,14,207,798.85,1,1,7,4,34,30,35,3,Monthly,1,0
3616,52,Female,Kolkata,Postpaid,8,54.62,512,43,259,801.62,6,2,6,1,45,35,29,8,Monthly,1,0
3617,51,Male,Mumbai,Prepaid,45,39.4,746,59,417,424.91,7,0,8,3,32,31,22,10,Monthly,0,0
3618,40,Male,Kolkata,Prepaid,28,11.01,680,32,262,894.45,7,4,2,2,70,25,16,8,Two-Year,1,0
3619,47,Female,Bangalore,Postpaid,27,80.39,725,122,270,111.55,6,4,9,2,97,0,29,3,Two-Year,1,0
3620,69,Female,Kolkata,Prepaid,65,91.59,658,118,37,380.97,3,2,0,1,9,1,6,10,Annual,0,1
3621,25,Female,Bangalore,Postpaid,34,75.9,494,79,202,403.47,1,4,8,5,87,5,18,7,Annual,0,0
3622,39,Male,Delhi,Postpaid,62,82.42,594,69,223,249.01,4,3,8,2,88,44,29,2,Two-Year,0,0
3623,61,Male,Delhi,Postpaid,62,22.43,569,85,346,402.6,6,1,0,2,47,13,25,9,Annual,0,0
3624,53,Male,Bangalore,Prepaid,38,27.09,27,104,477,627.3,5,4,7,3,43,27,45,8,Monthly,0,0
3625,22,Female,Bangalore,Prepaid,26,21.64,487,104,51,568.25,4,5,9,5,90,32,56,9,Two-Year,1,0
3626,30,Female,Kolkata,Prepaid,24,76.74,497,50,80,387.48,2,5,0,3,69,24,2,9,Monthly,0,0
3627,46,Female,Bangalore,Postpaid,39,94.84,992,64,355,774.39,1,3,5,4,62,39,44,7,Two-Year,1,0
3628,48,Female,Mumbai,Postpaid,21,71.97,788,141,210,743.31,6,1,8,3,48,17,32,4,Two-Year,0,0
3629,64,Male,Delhi,Prepaid,47,88.27,455,101,6,352.63,2,3,2,4,71,45,36,5,Annual,1,0
3630,33,Male,Delhi,Prepaid,48,64.23,349,7,362,390.91,1,1,5,3,84,33,32,7,Two-Year,0,0
3631,59,Male,Bangalore,Postpaid,13,39.38,540,140,44,358.77,7,1,2,4,40,11,41,5,Annual,1,1
3632,47,Male,Chennai,Prepaid,3,43.15,621,118,314,215.97,5,4,4,5,82,26,20,10,Two-Year,0,1
3633,33,Female,Chennai,Postpaid,32,8.46,125,120,377,777.5,2,5,6,3,97,23,55,8,Monthly,1,0
3634,29,Female,Bangalore,Prepaid,35,4.11,867,62,276,141.65,2,2,9,3,38,32,37,5,Monthly,1,0
3635,34,Female,Mumbai,Postpaid,19,69.85,83,74,411,235.52,1,4,3,1,22,14,42,5,Monthly,0,1
3636,33,Male,Chennai,Prepaid,14,44.4,801,97,258,194.77,4,0,3,3,12,42,38,5,Monthly,1,0
3637,29,Male,Bangalore,Prepaid,48,55.67,278,144,141,842.81,0,3,6,4,52,31,33,4,Monthly,1,1
3638,25,Female,Mumbai,Postpaid,68,56.21,646,141,257,139.61,4,0,4,1,91,49,52,7,Monthly,0,1
3639,37,Female,Mumbai,Postpaid,45,28.46,125,109,284,698.16,0,1,0,4,69,16,5,2,Two-Year,1,0
3640,20,Male,Kolkata,Postpaid,19,48.11,695,53,401,140.03,1,4,9,3,56,34,6,10,Annual,1,0
3641,33,Female,Mumbai,Prepaid,64,47.61,702,87,36,807.8,3,0,1,3,75,46,22,4,Two-Year,0,1
3642,47,Male,Chennai,Postpaid,66,39.45,747,21,428,921.44,4,0,5,4,66,44,21,3,Monthly,1,0
3643,62,Male,Chennai,Postpaid,66,82.25,678,58,44,538.16,2,5,8,5,47,34,19,10,Monthly,0,0
3644,40,Male,Bangalore,Prepaid,45,45.67,173,116,407,824.09,4,0,6,5,19,12,43,8,Two-Year,1,0
3645,45,Female,Bangalore,Postpaid,67,60.76,592,53,119,735.77,7,5,3,5,61,8,15,7,Annual,1,0
3646,68,Female,Mumbai,Postpaid,69,89.66,231,148,45,816.07,1,5,1,2,44,9,34,3,Annual,1,1
3647,57,Male,Delhi,Postpaid,3,86.76,135,89,139,790.1,7,1,3,1,62,0,47,4,Annual,1,0
3648,22,Female,Kolkata,Prepaid,38,89.15,666,16,52,284.83,3,5,4,1,7,33,7,4,Annual,0,0
3649,37,Male,Delhi,Prepaid,42,27.73,185,130,300,549.6,3,1,1,5,25,45,17,10,Monthly,0,1
3650,57,Male,Mumbai,Prepaid,40,4.46,982,102,287,964.37,4,5,0,3,37,36,44,7,Monthly,1,1
3651,61,Male,Mumbai,Postpaid,50,26.85,673,140,273,409.18,4,5,3,1,91,24,44,8,Annual,1,1
3652,18,Male,Delhi,Prepaid,35,28.59,703,52,268,973.44,7,1,5,4,98,21,5,4,Two-Year,0,0
3653,47,Female,Kolkata,Postpaid,24,91.03,384,140,387,624.85,5,0,0,3,40,9,52,8,Two-Year,0,1
3654,38,Male,Delhi,Postpaid,17,65.28,868,32,278,515.45,4,3,0,1,1,25,39,1,Monthly,0,0
3655,37,Male,Bangalore,Postpaid,40,9.09,507,84,61,691.98,1,4,8,0,6,18,2,9,Two-Year,1,1
3656,23,Female,Chennai,Prepaid,66,14.4,94,14,53,834.26,0,4,4,1,24,39,27,7,Monthly,1,0
3657,39,Male,Bangalore,Prepaid,44,16.41,885,56,457,454.79,5,1,1,5,50,44,45,4,Monthly,1,1
3658,35,Male,Chennai,Postpaid,23,63.41,392,147,438,129.66,0,0,1,4,49,40,24,8,Annual,0,0
3659,25,Female,Mumbai,Postpaid,6,73.81,642,136,68,737.93,7,3,3,1,95,49,41,10,Annual,1,0
3660,56,Female,Kolkata,Prepaid,66,86.1,650,94,241,960.55,2,2,1,2,63,3,47,2,Annual,0,0
3661,49,Female,Delhi,Prepaid,21,94.12,472,66,423,662.49,6,1,3,5,11,39,28,8,Annual,0,1
3662,50,Male,Kolkata,Prepaid,35,20.97,460,111,269,269.57,1,2,5,2,52,4,58,10,Annual,1,1
3663,33,Female,Delhi,Postpaid,29,31.67,527,136,251,323.42,5,4,6,3,74,28,47,6,Annual,0,0
3664,29,Female,Bangalore,Prepaid,7,24.79,855,45,353,918.78,7,4,5,2,9,37,1,7,Two-Year,1,0
3665,55,Male,Bangalore,Prepaid,53,36.52,704,103,283,112.21,3,3,3,4,60,4,53,7,Annual,0,1
3666,69,Male,Delhi,Prepaid,37,91.55,559,59,455,593.87,5,3,9,0,54,0,52,2,Annual,1,0
3667,51,Male,Kolkata,Postpaid,23,57.94,938,32,463,242.81,2,2,2,0,98,27,21,2,Monthly,1,0
3668,31,Male,Delhi,Prepaid,8,74.08,125,105,350,354.49,3,4,3,3,67,18,57,4,Monthly,0,0
3669,53,Male,Mumbai,Postpaid,48,49.52,623,51,70,376.28,5,3,4,3,41,35,28,6,Annual,0,0
3670,50,Female,Bangalore,Postpaid,10,3.86,17,141,322,297.35,7,3,3,2,65,0,3,4,Monthly,1,0
3671,40,Female,Mumbai,Postpaid,24,7.36,227,134,412,813.12,3,4,2,4,43,28,30,6,Two-Year,1,0
3672,67,Female,Bangalore,Prepaid,47,54.25,728,121,99,398.99,4,4,0,2,27,35,1,5,Two-Year,0,1
3673,62,Male,Bangalore,Prepaid,53,72.16,599,112,60,410.94,3,0,2,4,77,31,59,6,Two-Year,1,0
3674,19,Male,Chennai,Prepaid,39,22.32,889,73,102,507.71,5,5,4,4,57,13,51,9,Two-Year,1,0
3675,58,Male,Mumbai,Postpaid,67,72.47,413,32,451,912.07,3,3,5,0,92,31,52,6,Annual,0,0
3676,38,Female,Mumbai,Prepaid,66,81.26,576,83,392,719.36,1,2,3,4,1,45,45,6,Two-Year,0,0
3677,19,Female,Chennai,Postpaid,6,41.78,313,18,118,155.57,4,1,0,1,54,8,47,8,Two-Year,0,0
3678,44,Male,Kolkata,Prepaid,21,74.9,476,50,16,135.34,4,1,9,4,33,18,45,5,Two-Year,1,0
3679,26,Female,Mumbai,Prepaid,36,41.0,961,145,304,609.75,2,4,6,0,96,10,18,5,Two-Year,1,0
